ID	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	B13	B14	B15	B16	B17	B18	B19	B20	B21	B22	B23	B24	B25	B26	B27	B28	B29	B30	B31	B32	B33	B34	B35	B36	B37	B38	B39	B40	B41	B42	B43	B44	B45	B46	B47	B48	B49	B50	B51	B52	B53	B54	B55	B56	B57	B58	B59	B60	B61	B62	B63	B64	B65	B66	B67	B68	B69	B70	B71	B72	B73	B74	B75	B76	B77	B78	B79	B80	B81	B82	B83	B84	B85	B86	B87	B88	B89	B90	B91	B92	B93	B94	B95	B96	B97	B98	B99	B100	B101	B102	B103	B104	B105	B106	B107	B108	B109	B110	B111	B112	B113	B114	B115	B116	B117	B118	B119	B120	B121	B122	B123	B124	B125	B126	B127	B128	B129	B130	B131	B132	B133	B134	B135	B136	B137	B138	B139	B140	B141	B142	B143	B144	B145	B146	B147	B148	B149	B150	B151	B152	B153	B154	B155	B156	B157	B158	B159	B160	B161	B162	B163	B164	B165	B166	B167	B168	B169	B170	B171	B172	B173	B174	B175	B176	B177	B178	B179	B180	B181	B182	B183	B184	B185	B186	B187	B188	B189	B190	B191	B192	B193	B194	B195	B196	B197	B198	B199	B200	B201	B202	B203	B204	B205	B206	B207	B208	B209	B210	B211	B212	B213	B214	B215	B216	B217	B218	B219	B220	B221	B222	B223	B224	B225	B226	B227	B228	B229	B230	B231	B232	B233	B234	B235	B236	B237	B238	B239	B240	B241	B242	B243	B244	B245	B246	B247	B248	B249	B250	B251	B252	B253	B254	B255	B256	B257	B258	B259	B260	B261	B262	B263	B264	B265	B266	B267	B268	B269	B270	B271	B272	B273	B274	B275	B276	B277	B278	B279	B280	B281	B282	B283	B284	B285	B286	B287	B288	B289	B290	B291	B292	B293	B294	B295	B296	B297	B298	B299	B300	B301	B302	B303	B304	B305	B306	B307	B308	B309	B310	B311	B312	B313	B314	B315	B316	B317	B318	B319	B320	B321	B322	B323	B324	B325	B326	B327	B328	B329	B330	B331	B332	B333	B334	B335	B336	B337	B338	B339	B340	binSize
Ctbs-NM_028836	0	0.206	0.206	0	0	0.412	0	0.618	0	0.206	0	0.618	0	0.412	0	1.03	0.206	0	0.412	0.824	0.206	0.824	0	0.206	0.412	0	0.618	0.206	0.206	0	0.206	0.618	0.824	0.824	0.412	0	0	0	0	0.206	0	0	0	0	0.618	0	0	0	0.206	0.206	0	1.236	0.618	1.854	0.412	0	0	0	0	0.824	98.19	18.203	4.944	1.442	0.412	0.206	0	0	0	0	0.412	0	0.206	0	1.442	9.476	0.206	0.824	0	0	0	0.206	0	0	0	0	0	0	0.206	0.206	0	0.206	0	0.618	0	0.412	0.206	0	0.412	0	0	0	0	0.206	0	0	0	0.412	0	0.206	0.618	0.206	0	0	0	0	0	0	0.206	0	0	0	0.206	0	0.412	0	0.206	0.206	0	0	0.206	0.206	0	0	0	0.206	0.618	0.824	0.618	0.618	0	0	0.412	0.412	0.206	0	0	0	0	0	0.412	0	0	0	0.412	0	0.206	0	0	0.412	0	0.206	0.206	0	0	0	0	0	0	0.412	0	0	0.206	0	0	0	0	0	0	0	0	0	0	0	0	0.412	0.206	0	0	0	0	0.206	0	0.206	0	0.206	0.206	0	0	0	0	0.206	0.206	0	0	0.206	0	0.412	0	0.515	0.103	0	0	0	1.236	0	0	0	0.206	0	0	0.206	0.412	0.206	0.412	1.236	0.206	0	0.206	0.206	0.824	0	0	0.206	0.206	0.206	0.412	0.206	0	0	0	0	0	0	0.206	0.412	0.618	0.618	0.206	0	0	0.206	0	0.824	0	0	0	0	0	0	0.824	0.412	0	0	0.206	0.206	0.206	0.206	0.206	0.618	0	0.412	0.412	0	0	0	0	0	0	0	0	0	0	0	0.618	0	0	0	0	0	0	0.412	0.618	0	0	0	0	0.618	2.472	1.442	0.412	0.206	0.412	0.206	0	0	0.206	0.618	0.206	1.03	0.618	0	0.206	0	0	0.206	0	0.824	0	0	0	0.206	0	0	0	0.206	0	0.206	0	0.412	0	0	0.206	0.206	0.412	0	0	0	0	0.206	50:60,76.91:200,50:80
Ctdsp2-NM_146012	2.678	2.678	2.266	0.206	0.824	2.884	1.236	0.618	0	0.206	1.442	1.236	0.618	0	0.206	0.206	0	0	1.03	0.206	0.412	4.12	2.472	2.884	1.442	0	0.412	0.824	0.618	0	0	0	0	2.06	0.206	3.914	0.206	0.412	0	3.296	1.236	0.618	0.206	1.03	0.618	5.768	3.502	2.266	3.296	3.708	3.09	0.824	2.266	1.648	2.266	1.03	1.236	1.03	3.09	0.412	0.206	0.412	1.03	0	0.824	0.412	0.412	0.412	1.442	0.824	0.206	0.206	0.412	0	0.206	0.412	0	0.206	0	0	0	0	0	0	0	0	0.206	1.405	1.891	0	0.206	0	0	0.412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206	1.236	0.206	1.236	1.442	1.575	1.721	1.236	1.854	0.824	1.648	1.236	0.618	0.206	0.206	1.236	0	0	0	0.206	0.206	0	0	0.206	0.206	0.412	0.206	2.266	2.266	3.956	3.464	4.94	3.224	0.484	0	0.824	3.296	0.618	2.472	1.927	0.133	0.206	0.206	0.412	0.501	0.735	0.437	0.568	2.086	0.928	0.514	0.206	0	0	0	0.618	0.206	0.206	0	0	0.206	0.412	0.618	0.206	0	0.824	0.412	0.86	1.612	5.15	1.442	0.708	0.94	1.03	0.824	1.236	1.652	2.674	0.206	1.03	0.777	2.554	3.467	2.06	2.06	0.618	1.03	1.334	1.55	0.206	1.03	1.442	3.502	0.206	0	0.206	0	0	0	0	0	0.206	1.442	0.618	3.09	0.412	0	0	0.412	0.412	1.03	2.273	1.342	1.947	1.442	1.648	1.877	11.483	9.507	3.09	5.531	10.781	10.262	3.09	5.562	3.09	5.768	19.776	3.708	8.858	1.648	2.266	2.266	6.18	6.798	2.266	6.798	4.326	8.652	6.592	10.506	3.502	15.244	6.798	1.854	3.296	14.008	15.862	7.828	3.09	7.622	5.562	3.502	0.618	0.824	1.442	2.472	2.678	2.884	0.618	0	3.09	1.236	0.206	0.618	1.442	0	0.618	0.824	0.824	1.442	1.648	0.412	2.06	1.236	0.824	0.618	0	0.412	0	0.206	0	0.618	0.412	0.412	0.206	0.206	0.618	1.03	0.618	0.412	0.412	0.206	0	0	0	1.442	0.206	1.442	0.206	0.412	0	0	50:60,21.815:200,50:80
Ctps2-NR_033143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206	0	0	0	0	0	0	0	0.206	0	0	0	0	0.206	0	0.412	0.412	0.206	0	0.206	0	1.03	19.777	46.763	2.472	0.824	0.412	0.206	0.206	1.236	0	0	0	0	1.442	0.206	2.266	1.648	0.206	1.442	1.03	3.502	1.442	0.824	1.648	2.678	1.442	0	1.648	1.442	1.236	4.944	5.15	0.412	2.884	5.768	3.296	1.648	1.236	1.03	1.03	2.472	3.09	1.442	3.296	1.648	6.798	5.15	0.618	1.854	1.854	0	2.678	0.824	3.296	3.296	1.03	5.768	2.678	6.866	2.816	5.768	4.738	2.06	1.854	2.472	1.854	0.206	3.296	1.854	1.442	1.854	3.502	2.06	1.236	3.502	2.266	2.472	0.206	0.707	0.529	1.03	0.618	2.884	2.06	3.914	0.412	1.442	1.03	0.824	2.884	1.442	1.854	2.266	3.502	2.678	0.206	1.03	0.824	0.618	2.678	0.618	2.06	1.854	2.678	1.648	0.618	3.914	2.472	4.326	3.708	3.708	2.06	1.442	1.648	6.798	2.472	2.06	1.648	0.824	3.708	3.502	4.944	1.03	2.472	1.442	1.03	3.708	2.06	1.236	0	0	0	0	0	0	0	0	0	0	4.532	1.648	4.326	1.236	2.472	3.708	1.236	8.24	6.798	3.502	5.974	4.12	1.648	2.884	2.678	3.09	4.326	3.09	3.09	0.618	1.854	4.738	3.09	4.738	1.03	2.472	1.236	2.06	0.206	1.854	1.236	5.15	3.708	1.442	1.648	1.854	2.266	2.472	2.06	0	0	1.854	2.06	1.236	3.914	1.648	3.502	2.266	1.03	0.824	1.648	1.854	5.15	1.442	1.03	1.648	2.06	1.236	1.236	2.678	3.296	1.236	0.618	1.442	1.854	1.442	2.472	1.442	3.09	3.09	1.648	6.798	6.386	7.21	2.678	1.03	0.206	0	0.412	0.824	1.442	0.824	0.824	0	0.206	0.618	0.206	0.206	0.206	0.206	1.854	0.618	1.854	0.412	0.206	0.618	0.412	0.412	1.03	0	1.442	0	0.206	0	0	0	0.206	0.206	0.618	1.03	0.206	0	0	0	0	0.206	0.206	0	0	0	0	0.618	0	0	0.206	0.412	0.618	0.412	0.206	0.206	0	0	0	0	0	0.412	0.412	0	0	0	0	0	0	0	0	0.412	0	0	0	0	0.412	0	0	0	50:60,661.855:200,50:80
Ctsj-NM_001356291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50:60,28.735:200,50:80
Cul1-NM_001355550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206	0.206	0	0	0	1.854	0	0.618	0.206	0.618	0	1.236	7.622	0.618	0	0	0.206	0.412	0.412	0.412	0	1.236	0.824	0.206	0	0.206	0.206	1.442	2.472	19.364	0.824	1.854	1.648	1.236	1.854	2.266	4.326	3.708	2.266	2.678	1.03	5.356	3.914	1.236	4.12	2.884	5.356	2.678	5.15	2.472	2.266	2.678	2.266	4.944	4.532	1.854	2.06	8.034	3.502	3.296	2.06	3.502	7.375	5.809	0.824	4.738	5.768	4.738	2.678	3.09	3.296	4.326	2.472	11.33	9.307	5.525	7.416	7.004	10.7	12.991	1.854	0	0.206	0	0	0	0	0.206	0	0	0.824	0	0	0.824	0.206	0.206	0.618	0.206	0.412	11.948	4.12	8.034	6.798	5.974	5.356	8.446	8.034	3.914	5.974	8.446	3.708	5.142	8.66	5.356	4.738	9.682	3.09	6.18	4.326	1.648	0.412	2.884	2.06	14.42	12.772	4.12	7.416	3.914	10.094	4.532	8.24	2.472	5.15	4.532	0.206	0.412	0.824	0.412	4.12	2.472	5.356	6.386	3.708	7.416	6.798	5.768	4.532	5.15	5.15	5.562	5.768	7.004	0.824	1.648	6.18	3.09	2.472	4.326	3.708	2.472	2.06	1.854	4.738	3.296	0.824	10.094	4.532	2.472	2.472	3.502	2.472	2.06	1.03	0	7.622	3.502	5.768	5.768	7.004	1.442	5.356	8.858	5.562	1.442	5.562	7.622	2.884	6.386	10.164	10.436	4.532	7.004	5.356	3.296	5.15	7.21	4.944	4.532	6.073	6.081	7.828	3.09	3.296	8.446	13.184	3.914	15.092	6.951	4.738	13.184	4.948	5.764	4.306	5.995	3.09	4.944	3.708	2.266	8.858	7.416	7.828	5.636	7.198	9.208	7.622	9.064	5.175	6.773	0	0.618	2.884	4.326	2.06	0.618	0.412	1.03	0.618	0.618	1.648	2.884	5.974	1.236	0.618	1.442	1.854	0.206	1.03	0.412	0.618	2.472	1.442	0.824	2.472	1.236	2.06	8.446	1.03	0	1.236	1.648	2.678	0	0.618	2.06	2.472	1.236	0.206	1.442	1.236	0.206	0.618	0.824	1.854	0.206	0.206	0.618	0.824	1.648	2.06	6.592	3.09	3.708	1.442	0.206	0.412	0	0.824	0.412	0.824	0	0	0.618	0.824	0.412	0.206	0	1.03	0.412	0.618	0.412	0.412	0.206	0.206	0.618	1.442	0.412	1.03	0.206	50:60,356.94:200,50:80
Cwc22-NM_001290740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.442	36.463	12.772	2.06	2.06	1.566	2.142	0.824	1.236	1.442	0.618	2.266	0	0	2.06	3.708	1.854	1.236	3.296	0.824	2.884	7.935	5.867	0.412	4.12	2.884	2.06	2.266	4.944	2.678	0.618	2.472	0.824	1.648	6.386	2.266	3.296	3.708	3.09	3.502	4.326	0.412	0.824	1.648	6.773	3.939	2.678	2.678	0.824	1.129	2.785	4.326	5.768	0.206	1.236	1.854	3.502	0	3.914	2.06	3.708	2.884	1.236	3.09	1.648	3.914	2.266	2.472	6.592	2.266	5.974	5.752	5.991	1.03	4.532	1.03	2.678	1.236	2.884	2.472	2.802	1.112	2.472	4.12	1.854	0.824	1.854	5.356	6.386	4.944	2.884	5.562	1.648	5.974	0.412	2.06	2.678	3.502	3.502	2.777	2.991	7.828	8.034	5.562	10.506	2.678	2.266	0.412	2.678	2.472	3.502	0.824	3.09	3.09	4.326	1.442	3.502	9.237	1.681	1.648	1.03	2.884	1.327	2.793	4.738	6.386	1.442	2.678	2.678	4.326	2.06	0.206	0.206	2.678	1.03	1.236	0.412	1.03	2.472	1.236	3.708	4.944	3.914	0.824	2.06	2.678	3.914	3.708	3.09	5.974	0.824	0.618	3.296	2.884	0.618	1.854	1.442	3.914	3.09	0.824	0.824	2.266	1.285	3.865	1.442	1.442	4.12	3.296	0.824	4.326	4.738	1.648	0.618	3.296	1.03	1.648	2.884	2.06	1.236	0	1.03	0.824	0.824	1.236	3.296	1.236	0.766	2.324	8.446	3.914	3.708	4.944	3.296	2.472	3.708	2.884	1.03	0.618	0.824	0	2.472	1.442	0.618	0.618	0	0	0	0.206	0.618	0	0	0.412	0.618	2.06	0.412	1.648	0.412	1.03	0.618	1.236	0	0.618	1.236	0.206	0.412	0.206	0.824	0.206	1.236	0	0.206	0.824	0.412	3.914	0.412	2.266	1.854	0.412	1.854	8.24	3.502	0	0.412	0.206	0.206	1.648	4.532	1.03	1.03	0.618	0	0	0.206	1.236	0.824	1.442	1.03	3.708	2.266	2.266	3.296	0.618	2.266	0.618	0.618	0.618	1.236	3.502	0.206	0	0	0	0.206	0.618	5.974	4.944	6.386	0.412	1.442	1.236	1.648	50:60,253.52:200,50:80
Cyb561-NM_001356374	0	0	0	0	0	0	0	0	0	0.206	5.562	0.412	0	0.206	0	0.206	0	0	0	0	0	0	0	0	0	0.412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206	0.412	0	0	0.824	0	0	0	0	0	0.618	1.03	0	0	0	0	0	1.236	0.206	0	0.206	0.824	0	0.412	0.824	0.412	0.206	0	0.206	0	0	0.206	0.412	10.506	4.738	0.206	0	0	0	0.206	0	0.206	0	0.206	0	0	0	0	0	0	0	0	0	0	0	0.206	0	0.618	0	0	0.206	0	0	0	0	0	0	0	0	0	0.206	0	0.206	0	0	0.206	0	0.206	0.255	0.157	0.206	0.206	0	0	0	0	0	0	0	0.206	0.206	0.206	0.206	0.206	0.231	0.799	0.618	0	0	0.412	0.412	0.412	0.206	0	0.206	0.412	0	0	1.03	1.25	1.016	0.412	0	0.206	0.206	0.206	0.206	0	0.206	0.824	0.206	0	0	0	1.03	0	0.206	0	0.412	0.206	0.206	0	0	0.206	0.412	0	0.206	0	0	0	0.185	0.021	0	0	0.206	0	0	0.206	0	0	0	0	0	0	0	0.412	0.206	0.206	0	0	0	0	0	0.206	0.412	0.206	0.412	0.824	0.206	0	0	0	0	0	0.824	0.412	0.206	0.206	0	0	0.618	0.824	0.206	0	0.412	0.824	3.502	0.618	0.412	0	0	0	0	0.206	0.412	0.618	0.618	0	0.206	0.824	0.206	0.824	0.618	1.236	0.412	0.412	0	0	0	0	0	0	0	0.618	0.824	0	0.206	0	0.206	0.412	0.206	0	0.206	0	0	0	0	0	0	0	0	0	0	0.206	0.412	0.206	0	0.412	0.206	0	0.618	0.206	0	0.618	0	0.206	0.824	0	0.206	0.206	0	0.824	0	0	0	0	0	0	0.206	0.618	0.412	0	0	0	0.412	0	0.206	0.206	0	0	0	0.206	0	0.206	0	0	0.618	0.206	0	0	0.618	0.206	0	0.206	0	0	0	0.206	0	0	0	50:60,53.93:200,50:80
Cyld-NM_173369	0.412	0.824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206	0.412	0	0.206	0	0	0.206	0	0	0.206	0	0	0	0	0	0.206	0	0.206	0	0	0.206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.412	0	0	12.154	1.236	0.412	0.618	0.206	0.618	0.206	0.412	0.412	0	0.412	0.618	0.206	0.206	0	0.412	0.824	1.03	0.206	0.618	0	1.442	0.618	0.618	2.266	0	0.206	1.236	0	0.618	1.236	2.266	3.09	0	0.412	0.206	1.854	1.442	1.442	1.607	0.659	0.824	1.236	1.03	1.442	1.648	1.03	0.206	1.03	0.618	2.266	0.412	1.03	0.618	1.236	2.06	0.824	1.03	0.412	0.206	0.824	0	0.206	0.824	1.03	0	1.442	0.412	0.618	1.442	0.412	1.236	0	0.206	1.236	0.618	0	1.854	1.236	0.206	1.03	0.412	0.412	0.824	1.236	0.824	1.854	0.412	0.412	0.618	0	0.412	1.03	1.442	0	0.412	1.854	0.412	0.618	1.03	3.316	1.216	3.207	0.913	1.442	0	1.03	1.236	1.03	0	1.236	1.03	0.206	0	0.824	0.412	0.412	3.09	0.206	2.266	0.824	1.236	1.236	0.618	1.854	0	1.03	1.03	2.06	0.412	2.678	1.03	0.412	0	0.618	0	0.412	1.442	0	1.236	0.824	1.236	0.412	0.618	0	0	0.618	1.648	0.412	0.412	2.884	0.824	0.412	0.412	1.648	0.618	1.442	1.236	1.648	1.854	1.03	0.618	0	1.442	1.236	2.266	0.824	0.618	0.618	0	0	0	0	0	5.15	2.472	3.361	3.231	0.824	0.206	3.09	1.442	1.03	0.618	1.236	0.206	3.914	0.618	3.09	2.266	3.914	1.236	0.618	4.12	1.648	2.06	2.06	3.502	4.944	1.03	0.206	0	0.412	0.824	0.206	1.03	1.854	1.854	0.206	1.442	2.266	0.412	0	0.206	0.618	0.412	0	1.236	1.236	1.03	0.412	1.03	3.502	4.326	0.412	0	0	0	0	1.236	0	0.618	0.618	2.06	0	0	1.03	0.206	0	0.206	0.824	2.266	0.412	0.206	0.412	0.206	0.412	0.618	0.618	0	0	0.206	0.206	0.618	0.412	0	0.412	0.412	0.206	0.618	0	0	0	0	0.206	0.206	0.824	0.206	0.206	0.206	0.412	0	0	0.206	0.618	0	0	0.206	0	0	50:60,274.595:200,50:80
Cyp19a1-NM_007810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206	0	0	0	0	0	0	0	0	0.206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50:60,139.035:200,50:80
Cyp26a1-NM_007811	0	0	0.206	0.412	0.824	0	0	0	0.206	0.412	0	0.206	0	0	0	0	0	0.206	0.412	0	0	0.206	0.206	0.618	0.206	0	0.206	0	0.412	0.206	0	0.206	0.206	0	0.618	0	0	0	0.206	0	0	0	0	0.412	0.206	0	0	0	0	0.206	0.206	0	0	0	0	0	0	0.206	0	0.206	0	0	0	0.206	0.046	0.366	0	0.206	0.412	0.412	0.206	0	0	0.206	0.412	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206	0	0	0	0	0	0	0	0.206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206	0	0	0	0.412	0	0	0	0	0	0	0	0	0.206	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206	0	0	0.206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206	0.412	0	0	0.206	0.824	0.206	0	0.206	0	0.206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206	0.206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50:60,18.645:200,50:80
Cyp2j12-NM_001100182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50:60,209.175:200,50:80
Cyp4f15-NM_134127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206	0	0.216	0.196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.412	0.412	0	0	0.206	0.206	0.618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206	0	0	0	0	0	0	0	0	0	0	0	0.206	0	0	0	0	0	0	0	0	0	0	0	0.206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50:60,88.455:200,50:80
D430042O09Rik-NM_001081022	0	0	0	0	0.206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.412	0	0	0	0	0	5.974	2.884	0.206	0	0	0	0	0	0	16.686	0.412	1.442	2.884	3.09	4.12	6.386	1.442	10.506	10.918	15.038	14.626	9.682	9.851	11.367	5.15	6.592	1.442	2.266	3.502	2.472	3.296	5.356	1.854	1.854	2.678	0.618	4.532	2.472	2.678	1.03	2.884	4.12	1.854	2.06	5.356	6.798	3.914	1.442	1.03	3.296	14.008	2.472	5.15	7.416	1.442	4.326	3.502	4.12	4.944	4.326	3.914	3.708	5.974	2.06	5.768	3.502	1.648	2.713	0.995	1.648	0.824	3.708	1.442	6.798	2.266	1.854	2.884	3.502	2.884	3.708	6.386	2.266	2.06	2.06	1.854	3.09	3.09	1.854	4.326	0.824	1.236	2.472	1.442	2.266	1.442	1.442	2.884	1.648	1.03	1.648	1.648	2.678	0.618	2.266	1.648	0.824	0.412	2.472	0.824	1.854	3.914	1.648	5.356	2.266	3.708	2.266	3.502	2.884	2.266	2.06	2.06	0.618	1.442	1.648	1.442	4.12	3.502	1.648	0.824	1.648	2.06	0	2.06	1.236	1.236	2.472	1.236	1.442	2.266	2.06	1.442	0.824	0.618	2.266	1.236	1.648	1.236	1.03	0.824	0.412	0.206	1.03	1.442	3.296	1.442	1.442	2.06	1.648	2.884	1.648	1.854	2.472	1.03	0.618	3.09	2.884	5.768	2.678	1.854	1.854	0.824	2.472	3.09	2.678	2.472	3.914	4.944	3.296	2.678	1.648	3.296	5.356	6.592	2.472	2.472	3.296	1.236	0.824	1.03	2.06	1.03	2.472	2.06	3.914	1.03	1.236	2.884	2.06	2.266	2.266	1.03	0.824	3.708	2.884	1.03	6.18	2.266	4.326	5.356	0.412	0.824	0	0	0.824	0	0.206	0	0.206	0.412	0	0	0.206	0	0.206	0.206	0.206	0.206	0.206	0	0	0.824	0.206	0	0	0	0.412	0.824	0.412	0.206	0.206	0	0	0	0.206	0.206	0	0	0	0	0	0.206	0	0	0	0	0	0.206	0.206	0	0.206	0	0.618	0.618	0.206	1.03	0	0	0.206	0	0	0.618	0.412	0	0	0	0.412	0	0.412	0.206	0	0.206	0	0	0	0	0	0	0	0.412	50:60,834.63:200,50:80
