ID	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	B13	B14	B15	B16	B17	B18	B19	B20	B21	B22	B23	B24	B25	B26	B27	B28	B29	B30	B31	B32	B33	B34	B35	B36	B37	B38	B39	B40	B41	B42	B43	B44	B45	B46	B47	B48	B49	B50	B51	B52	B53	B54	B55	B56	B57	B58	B59	B60	B61	B62	B63	B64	B65	B66	B67	B68	B69	B70	B71	B72	B73	B74	B75	B76	B77	B78	B79	B80	B81	B82	B83	B84	B85	B86	B87	B88	B89	B90	B91	B92	B93	B94	B95	B96	B97	B98	B99	B100	B101	B102	B103	B104	B105	B106	B107	B108	B109	B110	B111	B112	B113	B114	B115	B116	B117	B118	B119	B120	B121	B122	B123	B124	B125	B126	B127	B128	B129	B130	B131	B132	B133	B134	B135	B136	B137	B138	B139	B140	B141	B142	B143	B144	B145	B146	B147	B148	B149	B150	B151	B152	B153	B154	B155	B156	B157	B158	B159	B160	B161	B162	B163	B164	B165	B166	B167	B168	B169	B170	B171	B172	B173	B174	B175	B176	B177	B178	B179	B180	B181	B182	B183	B184	B185	B186	B187	B188	B189	B190	B191	B192	B193	B194	B195	B196	B197	B198	B199	B200	B201	B202	B203	B204	B205	B206	B207	B208	B209	B210	B211	B212	B213	B214	B215	B216	B217	B218	B219	B220	B221	B222	B223	B224	B225	B226	B227	B228	B229	B230	B231	B232	B233	B234	B235	B236	B237	B238	B239	B240	B241	B242	B243	B244	B245	B246	B247	B248	B249	B250	B251	B252	B253	B254	B255	B256	B257	B258	B259	B260	B261	B262	B263	B264	B265	B266	B267	B268	B269	B270	B271	B272	B273	B274	B275	B276	B277	B278	B279	B280	B281	B282	B283	B284	B285	B286	B287	B288	B289	B290	B291	B292	B293	B294	B295	B296	B297	B298	B299	B300	B301	B302	B303	B304	B305	B306	B307	B308	B309	B310	B311	B312	B313	B314	B315	B316	B317	B318	B319	B320	B321	B322	B323	B324	B325	B326	B327	B328	B329	B330	B331	B332	B333	B334	B335	B336	B337	B338	B339	B340	binSize
Depdc5-NM_177786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.357	0.357	0	0	0	0	0	0	2.858	132.697	0.357	0.179	0	0.357	0.536	0.179	0.179	0.179	0	0	0.179	0.536	0.357	0.179	0.179	0	0	0	0.179	0.179	0.679	0.393	1.25	0.179	0.357	1.072	0	1.965	0.893	0.893	0.536	0.536	1.607	1.072	0.714	0.893	1.25	0.179	0.179	1.429	0.357	0.893	0.536	0.893	2.5	3.929	1.607	0.714	3.393	3.215	0.536	2.858	2.858	1.786	0.179	1.965	1.429	0.714	1.25	3.215	1.072	1.965	2.858	4.286	2.143	1.429	1.072	4.643	5.179	6.072	2.679	3.036	1.965	1.429	1.965	2.858	0.714	2.5	2.679	1.25	4.465	3.751	4.108	8.037	4.822	18.038	2.322	4.286	4.108	5.358	3.036	1.607	5.179	3.036	2.858	2.322	5.358	8.037	1.607	2.143	9.644	5.715	9.466	2.322	3.929	4.34	2.625	2.5	1.072	5.34	2.697	3.572	5.001	4.465	5.001	3.393	11.252	0.714	0.893	0.179	0.536	0	0.179	3.572	7.144	3.215	1.965	5.715	2.679	1.072	4.822	5.304	3.625	2.947	2.411	4.465	1.965	2.5	4.643	3.751	5.358	4.286	5.179	2.858	6.072	4.108	2.143	4.822	0.536	0.893	1.786	5.715	0.357	0.536	6.251	0.893	5.894	2.5	5.536	3.215	1.965	0.482	2.197	0.357	2.858	3.751	1.786	1.965	0.714	3.393	3.929	4.108	3.393	2.858	2.858	2.679	2.679	0.179	1.429	2.858	5.715	3.215	10.716	4.822	0.893	2.5	0.893	5.894	7.68	3.036	3.572	7.858	3.215	3.393	0.179	2.5	4.822	0.893	3.393	0.357	0.179	0	0.893	1.429	0.714	0	0	0.357	0.357	0.179	0.179	0	0	0.357	0.179	0	0.357	0.179	0	0.179	0.179	0	0.536	0.536	0.179	0.179	0.357	0	0.357	0.893	0.893	2.143	0.179	0	0	0.357	0.714	0.536	0.179	0.357	0	0	0	0.357	0	0.357	1.786	0.714	0	0.179	0	0.357	0.357	0.179	0.179	0	0.357	0	0	0.179	0.357	0.179	0.357	0.357	0.357	1.786	0.357	0.357	0.357	0	0	0	0.714	0	1.072	1.25	1.429	0.893	0	50:60,462.9:200,50:80
Dgkq-NM_001357029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179	0	0	0	0	0	0	0	0.179	0	0.179	0	0	0	0	0	0	0	6.228	26.813	0	0.357	0	0.536	0.179	0	0	0.357	0.357	0	0	0	0	0	0	0	0	0	0	0	0	0.179	0	0	0	0	0	0	0	0.179	0	0	0	0	0	0	0.357	0	0	0	0	0	0	0	0.179	0.179	0	0	0.179	0.179	0	0	0	0	0	0.179	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179	0	0	0.179	0	0	0	0	0	0.179	0	0	0	0	0	0	0.357	0	0	0	0	0	0	0	0	0.357	0	0.179	0	0	0	0	0	0	0.179	0	0.179	0.179	0	0	0.179	0	0	0.357	0	0	0.536	0.357	0.357	0.357	0.357	0.536	0.179	0.357	0.714	0.179	2.143	2.5	0.893	1.072	0	0.357	0.536	0.179	0.714	1.25	0.357	0.887	0.542	0.357	2.638	0.577	0.714	0.357	1.429	1.25	1.072	0.714	0	0.179	0.714	1.786	1.072	0.893	2.858	1.072	1.023	0.763	0.179	1.429	1.072	1.786	2.858	1.607	0.357	0.714	0	0.536	2.322	2.322	0.893	0.357	3.751	0.179	0.357	1.429	0.179	0.714	0.536	0.578	0.851	0.893	0.893	0.536	0.179	3.036	1.429	0.179	1.607	0	0.179	0.536	1.786	0.893	0.357	0.357	1.988	0.87	0.357	0.179	1.072	0.714	0.357	0.179	0.357	0	0	0	1.072	2.5	0.893	0.357	1.25	0.357	0.179	2.143	1.072	1.429	0.179	1.607	1.072	0.179	1.607	2.858	0.893	0.179	0.536	0.714	1.25	0.357	0.179	1.786	0.536	1.25	0	0	0.357	1.25	2.322	2.322	5.179	1.786	1.25	1.25	0.714	0.179	0.893	0.893	1.25	0	0	1.786	1.429	3.751	0	0.357	2.143	0.357	1.072	1.429	0.179	0.357	0.179	1.965	1.429	0.714	0.536	0	0.536	0	0	0	0.714	0.179	0	0.357	0.357	2.5	0.179	50:60,68.935:200,50:80
Dhrs4-NM_001037938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179	0	0.357	5.164	3.944	49.471	23.753	0	0	0	0	0	0	0	0.357	0.179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179	0	0.179	0	0	0	0	0	0.179	0	0	0.179	0	0	0	0	0.179	0	0.269	0.088	0	0	0.357	0	0.179	0	0	0	0	0	0.179	0.536	0.357	0	0	0	0	0	0.179	0	0	0	0.179	0	0	0.357	0.179	0	0	0.536	0.357	1.072	0	0	0	0.179	0	0.357	0.536	0.004	0.175	0	0.536	0.714	0.179	0	0	0.536	0.714	0.566	0.148	0.714	0.536	0.179	0	0	0	0	0.536	0.357	0	0.536	0	0	0	0	0	0.179	0.536	0	0	0	0	0	0	0	0	0	0	0	0.179	2.5	0	0	0	0	0	0	0	0.179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179	0.179	0	0	0	0.179	0	0	0	0.179	0	0	0	0	0	0	0	0	0	0	0	0	0	50:60,57.915:200,50:80
Dmrtb1-NM_019872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.536	0.179	0	0	0	0.179	0	0	0	0	0	0	0.179	0	0	0	0	0	0	0	0	0.179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179	0	0	0	0	0	0	0	0.179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179	0	0	0	0	0	0	0	0	0.179	0	0	0	0	0	0	0	0	0.179	0	0	0.179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179	0.179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50:60,39.705:200,50:80
Dpp6-NM_001136060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179	0	0	0	0	0	0	0	0	0	0	0.179	0	0	0	0.357	0.179	0	0	0	0	0.179	0	0	0	0	0	0	0	0	0	0	0	0.179	0	0	1.072	0.893	0.357	0.714	0.357	0.357	0.714	0	0.893	1.072	0.536	1.25	0.714	0.179	6.965	0	0	0.536	0.893	1.072	0.179	0.357	0.714	0.357	0.179	0.357	1.429	0.714	0.536	0.893	0.893	0.714	0.357	0.179	1.786	0.893	0.536	1.072	0.714	0.536	0.357	0.179	0	0	0.357	0.893	0.536	0.329	0.743	0	0.357	0.714	0.536	1.25	0.357	0.714	0.357	0.536	0.536	0.536	0.179	0.357	0.893	0.179	0.536	0.714	1.429	0.179	1.25	0.536	0.893	0.357	0.179	0.536	0.357	0	0.536	0.179	0	0.179	0.536	0.893	4.465	0.536	0.536	0.536	0.179	0.714	0.893	0.714	0.179	0.179	0.357	0.357	0.536	0.179	0.179	0.893	0.179	0.179	0	0	0	0	0.179	0.357	0.179	0	0	0.357	0.179	0.536	0	0.536	0.179	0.357	0.179	0.357	0.179	0.179	0.179	0.536	0.179	0.179	0.714	1.429	0.357	0.357	0.714	0	0.357	0.179	0.714	0.714	0.179	0.179	0.536	0.179	0.179	0.714	0	1.072	0	0.179	0.536	0.357	0.179	0.536	0.357	0	0.357	0.357	0	0.536	0.179	0.357	0.536	0	0.179	1.072	0.357	0.536	0.179	0.536	0.357	0	0.893	0.179	0.357	0.893	0.536	0.893	0.179	1.25	0.714	0.357	0.357	0.714	1.25	0.893	0.536	1.25	0.714	0.179	0.179	0	0.536	0.714	0.179	0.179	0.714	1.072	0	1.072	0.179	0.714	0.536	0.179	0.714	1.607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50:60,2327.83:200,50:80
Dsc2-NM_001317365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.714	0.357	2.143	1.072	3.929	0.179	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179	0	0	0	0	0	0	0	0	0	0	0	0.179	0	0	0.179	0	0	0.179	0	0	0	0	0	0	0	0	0	0	0.179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179	0	0.179	0.357	0.179	0.357	0	0	0	0	0	0.179	0.179	0	0.536	0.179	0	0	0	0	0	0	0	0	0	0	0.179	0	0	0.179	0	0	0.179	0.179	0	0	0.357	0	0.179	0	0	0	0	0.179	0	0	0	0	0	0	0	0	0	0	0	0.179	0	0	0	0.179	0	0.357	0	0	0	0	0.179	0	0	0	0	0	0	0	0	0.179	0	0	0	0	0	0	0	0.164	0.014	0.179	0	0	0	0	0	0	0	0	0	0	0	0	0.179	0.179	0	0	0	0.357	0.179	0.357	0	0	0	0.357	0	0.179	0.536	0.179	0	0.179	0	0	0	0	0	0	0	0	0.179	0	0	0	0	0.357	0.536	0	0.179	0.357	0	0.179	0.179	0	0	0.357	0	0	0.714	0	0	0	0	0	0	0	0.714	0	0.179	0	0	0.179	0	0.179	0	0	0.179	0	0.536	0	0	0.179	0	0.179	0	0	0.536	0.179	0	0	0.179	0.179	0	0	0	0.536	0	0	0	0	0	0.179	0	0	0	0.536	0	0	50:60,144.61:200,50:80
Dsg2-NM_007883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179	0	0.357	0.536	0.179	0.536	0	1.25	4.286	4.381	2.905	0.394	1.25	5.001	0.714	1.429	2.679	0.714	0.357	0.893	1.072	0.179	0.179	0.357	0.179	0	0.357	0	0.536	0.179	0.179	0.179	0.179	0.179	0	0	0	0	0.536	0.179	0.179	0.536	0.714	0.536	0.536	1.607	0.179	0.357	0.179	0.179	0.179	0.536	0	0	0	0.714	0	0	0.536	0.357	0.714	0.179	0.179	0	1.072	0.536	0.536	0	0	0.536	0.179	0.536	0	0.357	0.357	0.357	0.714	0.179	0.357	0.893	0.179	0.714	0.357	1.25	0.714	0.357	0.893	1.429	0	0.714	0.179	0	0	2.5	1.429	0.714	0.536	0.357	0.714	0.893	0.536	0	0.357	0.714	0.536	0.357	2.143	0.536	0.357	1.25	0.536	0.714	0.357	0.714	0.179	2.858	1.25	3.751	1.25	0.357	0.357	1.786	0.179	0.357	0.357	0	0	0	0	0.179	0.536	0.179	0.357	0.179	0.179	1.429	0.179	0.714	1.25	0.179	2.143	6.608	3.036	1.965	0.893	0.893	1.429	0.536	1.965	0.536	2.679	1.25	0.893	0.714	3.215	2.5	1.965	1.072	2.5	0.893	0.536	0.179	0.536	3.215	1.25	0.893	1.786	1.429	0.536	1.965	1.25	1.607	1.786	0.536	2.143	0.179	0	0.357	0.536	4.108	0.714	1.25	3.996	12.971	1.25	0.536	2.143	1.25	2.5	0.357	1.965	2.858	0.357	1.072	2.679	1.429	1.072	2.858	3.751	3.036	5.001	4.465	3.215	7.144	5.394	2.107	1.25	0.714	0.714	1.072	0	0	0	0	0	0	0	1.429	4.108	0.179	0	0.536	0.179	0.536	0.179	0.357	0.357	0.714	2.322	0.893	0	0.179	0	0.536	4.286	0.179	0	0	0	0	0	0.714	0.893	0.179	0.179	0	0.179	0.536	0.179	0	0	0	0.179	0	0	0	0.179	0	0	0	0	0	0.357	0	0	0.357	0	0	0.179	0	0.536	0.893	0.179	0.179	0.179	0	0	0	0.357	0	0	0	0	0	0.893	0	0	0	50:60,232.265:200,50:80
Dusp22-NM_001037955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179	0	0	0	0	0	0	1.941	2.345	0	0	0	0	0	0	0	0	0	0	0.179	0	0	0	0.179	0	0	0	0	0.179	0	0	0.179	0	0	0	0	0	0.179	0	0	0	0.179	0	0	0	0.179	0.179	0	0	0	0.179	0.357	0.536	0	0	0.179	0	0.179	0.179	0	0	0.179	0	0	0.179	0	0.179	0	0.179	0.179	0	0.714	0	0.179	0	0.357	0.179	0.357	0	0	0.179	0	0.179	0.179	0	0	0.357	0.179	0.179	0	0	0	0	0.179	0	0	0.536	0	0	0.357	0	0.357	0.179	0.357	0.536	0.536	0	0	0.179	0.536	0	0.357	0	0.357	0.357	0.714	0	0	0.179	1.429	0	1.25	1.072	0.536	0	0.357	0.536	0.536	0	0.179	0	0.357	0	0	0.357	0	0.357	0.179	0.536	0.536	0	0.357	0.357	0	0.179	0.714	0.357	0.179	0	0.357	0.893	0	0.893	0	1.25	0.714	0.714	0.714	0.714	0	0	0.179	0	0.714	0.179	0.179	0.536	0.536	0.179	0.179	0.357	0.357	0.714	0.179	0.357	0.179	0.893	0	1.072	0.714	0.357	0.714	0.714	0.714	1.786	0.536	1.607	0.357	0.357	0.179	0.179	0.179	0.536	0.893	0	1.506	0.638	0.714	0.536	0.357	0.714	0.536	1.072	0.536	1.607	1.072	0.357	0	0.179	0	0	0.179	0.357	0	0	0.179	0	0	0.536	0	0	0.179	0.179	0.536	0	0	0.179	0.179	0.357	0	0.536	0.536	0.357	0.179	0.357	0.357	0	0.357	0.357	0	0	0.357	0.536	0.179	0	0.179	0.179	0.714	0.893	0.179	0.357	0	0.357	0	0.179	0	0.357	0.714	0.357	0	0	0.179	0	0.893	0.179	0.179	0	0	0	0	0	0	0.357	0	0	0.179	0	0.179	0.179	0.179	0	0	0.179	0.179	0	0.179	0.179	50:60,255.87:200,50:80
Dvl1-NM_010091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179	0.357	0	0	0.357	0	0.179	0	0.179	0	0.714	0	0	0	0	0	0	0	0.179	0.357	0	0	0.179	0	0	0	0	0.714	0.357	0.357	1.072	0	0.179	0	0	0	0	0	0.179	1.786	0	0	0	0	0.179	0	0	0	0	0	0.357	0.179	0	0	0	0	0	0	0.179	0	0	0	0.179	0.357	0	0.357	0	0	0	0	0	0	0.179	0	0.357	0.179	0	0.357	0.179	0.714	0	0	0	0.179	0.536	0	0	0.179	0.357	0	0.179	0.357	0.179	0	0.179	0.357	0	0	0	0.179	0	0	0.179	0.357	0	0.179	0	0	0.395	0.32	0.179	0	0	0	0.536	0	0	0.179	0.536	0.179	0.357	0	0.179	0.179	0	0.179	0	0.179	0	0.536	0	0.179	0	0	0.536	0.357	0.179	0.179	0.179	0.179	0.714	0	0	0.357	0.357	0.179	0.536	1.429	0.714	0.357	0.357	0.179	0.179	0.714	0.954	0.832	1.25	2.143	0.536	0.357	0.893	0.221	0.85	0	0.357	0.714	0	0.179	0.357	0.95	0.657	1.072	0.179	0	0	0	0	0.179	0.179	0.357	0.179	0	0	0.357	0.179	0.893	0.714	0.179	0.357	0.179	0.179	0.714	0	0	0	0	0	0.179	1.25	1.072	0	0	0.536	0.893	0	0.536	0.536	0.714	0.357	0.357	0.714	0.179	0.179	0	0.536	0	0	0.357	0.179	0	0.714	0.179	0.357	1.047	0.204	1.072	0.536	1.072	0	0.357	0	0	0.357	0.536	0.357	0	0.357	1.786	0.714	1.072	0.714	0.893	0.536	1.25	1.786	0.179	0	0.179	1.25	1.786	1.25	0	0.714	2.5	2.143	0.357	0.357	0.357	0.179	0	0	0.714	0.179	0.179	0	0	0.357	0	0.893	0.893	1.25	0.536	0.179	0.714	0.893	0.179	0.536	0.536	0.357	0.893	1.25	0.357	0.536	1.25	1.25	1.429	0.893	0.179	0.893	2.143	0.357	2.858	1.25	0.357	2.143	0.179	1.429	0.714	0.357	0.179	0.714	0.179	0.536	1.965	0.536	1.607	0.536	1.607	0.179	0	0.179	0.179	0.536	0.357	1.25	0.893	0.357	0	50:60,59.51:200,50:80
Ecsit-NM_001253897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179	0	0	0	0	0	0.179	0	0	0	0	0	0	0.179	0.179	0.179	0	0	0	0.179	0.179	21.546	30.604	1.965	0	0	1.072	1.429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179	0.179	0	0	0	0	0	0	0	0	0	0	0	0.179	0	0	0.179	0	0	0	0.179	0	0	0	0	0	0	0	0	0	0	0	0	0.179	0	0.179	0	0	0	0	0	0	0	0	0	0	0.179	0	0	0	0	0	0	0	0	0	0	0	0	0.179	0	0	0	0	0.179	0	0	0	0	0	0.357	0	0	0	0	0.179	0	0	0	0	0.357	0	0	0.179	0.179	0	0	0.179	0.179	0.536	0.084	0.273	0	0	0	0	0	0.179	0	0	0.893	0	0	0	0	0	0	0.179	0	0.714	3.393	0.893	0.179	0.893	0.714	1.25	0	0	0	0	0	0.179	0	0	0	0.536	0.179	0.179	0.179	0	0	0	0	0	0	0	0.179	0.179	0.536	0.914	0.514	0	0	0	0.357	1.072	0.893	0.357	1.072	0.179	0	0	0.179	0	0	0.179	0.893	0.179	0	0.179	0.745	1.756	0.357	0	0.357	0.536	1.429	0.536	0.179	0.179	0	0.357	1.607	1.965	0.893	0	0	0	0	1.072	0.893	1.072	0	3.036	1.072	0	0.536	1.25	1.786	2.679	2.679	0.357	0	0	0.179	0.714	0.179	0	0	0	0.179	0.714	0	0.893	1.429	0.179	0	0	0.714	0	0	0.536	0.179	0.357	0	0	0	0	0	0.179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179	0	50:60,65.91:200,50:80
Edn2-NM_007902	0	0	0	0.179	0	0	0	0.179	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179	0	0	0.179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50:60,30.775:200,50:80
Eef1akmt1-NM_026526	1.25	5.536	12.145	0.893	1.786	1.965	5.358	1.786	2.143	3.215	0.536	0.357	2.5	0.536	0	0.179	0.893	0.536	0.536	0.714	0.714	1.072	0.357	0.536	0	0	1.786	0.893	0.179	0.536	1.429	0.893	0.357	0.893	0.179	0.536	0.536	0	0.357	0.179	0.179	0	0.714	0.179	0.357	0.357	0.714	0.179	0.714	1.072	1.072	2.143	5.715	2.322	0.893	2.858	1.25	1.072	0	0.179	257	6.787	7.501	1.429	1.25	0.179	0.357	0.714	0.179	0.893	0	0.357	0	0.714	0.179	0.179	0.179	0.357	0	0	2.679	0.179	0.179	0.357	0	0.893	0	0	0	0	0.179	0	0.357	0	0	0	0.179	0.179	0.714	0.179	0	0.179	0.893	0	0.179	0.179	0.357	0	0.357	0	0.536	0.714	0.179	0	0.179	0	0	0.179	0.357	0	0	0.179	0.179	0.179	0	0.179	0	0.357	0	0	0	0	1.965	0.893	0	0.179	1.429	0	0	0.179	0	0.179	0	0	0.357	0.357	0	0	0	0.179	0.357	0.714	0.179	0	0	0.179	0.179	0.179	0.536	0.179	0.357	1.25	0.536	0.672	0.4	0	0	0	0	0	0	0	0	0.536	0.893	0.179	0	0	0	0	2.5	0.536	0.893	0.179	0.179	0.357	0.179	0	0	0.179	0	0.179	0.179	0.357	0.714	0.714	0.536	0	0.357	0.179	0.179	0	0.179	0.357	0.179	0.179	0	0.179	0	0	0	0	0	1.072	1.607	0.357	0	0	0	0	0	0	0	0.714	0.179	0	0.357	0	0	0.179	0.714	0	0.179	0.357	1.072	0.536	0.179	0	0.179	0.179	0.357	0.357	0.893	0	0	2.143	0.179	0	0	0	0.357	0.179	0.179	0.536	0.179	0	0	0.179	2.154	1.597	1.607	1.25	0.893	0	0	0	0.179	0.179	0.179	1.607	1.25	0.536	1.072	0.714	0	0.357	0.179	0.179	1.607	0.357	0.714	0.536	0.179	0.179	0.179	0	0	0	0	0	0	0.179	0	0	0	0.179	0.179	0.179	0.179	0.179	0	0	0	0	0	0	0	0	0.179	0.536	0.357	0	0	0	1.429	3.572	6.429	1.607	0.893	0.179	0.357	0.357	0.179	0	0	0	0	0	0	0.179	0	0	0	0	0	0	0	0	0	0	50:60,109.94:200,50:80
Eml1-NM_001043335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179	0	0	0	0	0	0	0	0	0	0	0	0.179	0	0	0	0	0	0	0	0	0	0.714	0.536	0	0.179	0	0	0	0.179	0	0	0	0	0	0.357	0	0	0.536	0	0	0.179	0	0	0.179	1.072	0.179	0.536	0.357	0.357	0.357	0	0	0.536	0.179	0.357	0.179	0.357	0.179	0.179	0	0	0	0.179	0.179	0.179	0	0.179	0.357	0.357	0.357	0.714	0.179	0.357	0.536	1.072	0.179	0	0.179	0.179	0.179	0.357	0.179	0.179	0.357	0.179	0.536	0.179	0.179	0.179	1.607	0.179	0.536	0.357	0.357	1.607	0.536	0	0.893	0.357	0	0	0.179	0.536	0.179	0	0.536	0	0.714	0.179	0.357	0.536	0	1.072	0	0.357	0.179	0.536	1.25	0.714	0.357	0.536	0.536	0.179	0.357	0.357	0.714	1.072	0.714	0	0.179	0.536	0	0.714	0.893	0.536	0.179	1.429	0.536	0.536	0.357	0.357	0.714	1.072	1.429	0.893	0.536	1.607	0.714	1.25	0.893	1.072	0.179	1.25	0.357	1.072	0.179	1.072	0.536	0.357	1.607	1.429	1.965	0.536	0.357	1.607	0.893	1.607	0	0.714	0.893	2.858	0.714	1.786	0.357	0.714	0.357	1.607	0.357	2.322	1.429	0.893	1.429	0.714	0	1.072	1.072	0.893	0.179	1.072	0.893	0.714	0.179	0	0	0	0	0	0.179	0.357	1.965	0.714	0	2.143	1.072	0.893	0.714	0.357	0.536	0.179	0.714	0.714	0.357	1.072	0.179	0.357	0.893	0.893	1.072	2.322	1.786	3.215	0	0	0.179	0.179	0	0	0.179	0	0	0	0	0	0.536	0	0	0	0	0	0	0.179	0	0.179	0.893	0	0	0	0	0	0	0	0	0	0.179	0.179	0	0.179	0.357	0.179	0	0	0	0	0	0.536	0	0	0.893	0	0.357	0.179	0.357	0	0	0.179	0.179	0	0.179	0	0	0	0	0	0.179	0.179	0	0	0	0	0	0	0	0	0	0.536	0	0.179	0.357	0	0.179	0	50:60,583.745:200,50:80
