ID	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	B13	B14	B15	B16	B17	B18	B19	B20	B21	B22	B23	B24	B25	B26	B27	B28	B29	B30	B31	B32	B33	B34	B35	B36	B37	B38	B39	B40	B41	B42	B43	B44	B45	B46	B47	B48	B49	B50	B51	B52	B53	B54	B55	B56	B57	B58	B59	B60	B61	B62	B63	B64	B65	B66	B67	B68	B69	B70	B71	B72	B73	B74	B75	B76	B77	B78	B79	B80	B81	B82	B83	B84	B85	B86	B87	B88	B89	B90	B91	B92	B93	B94	B95	B96	B97	B98	B99	B100	B101	B102	B103	B104	B105	B106	B107	B108	B109	B110	B111	B112	B113	B114	B115	B116	B117	B118	B119	B120	B121	B122	B123	B124	B125	B126	B127	B128	B129	B130	B131	B132	B133	B134	B135	B136	B137	B138	B139	B140	B141	B142	B143	B144	B145	B146	B147	B148	B149	B150	B151	B152	B153	B154	B155	B156	B157	B158	B159	B160	B161	B162	B163	B164	B165	B166	B167	B168	B169	B170	B171	B172	B173	B174	B175	B176	B177	B178	B179	B180	B181	B182	B183	B184	B185	B186	B187	B188	B189	B190	B191	B192	B193	B194	B195	B196	B197	B198	B199	B200	B201	B202	B203	B204	B205	B206	B207	B208	B209	B210	B211	B212	B213	B214	B215	B216	B217	B218	B219	B220	B221	B222	B223	B224	B225	B226	B227	B228	B229	B230	B231	B232	B233	B234	B235	B236	B237	B238	B239	B240	B241	B242	B243	B244	B245	B246	B247	B248	B249	B250	B251	B252	B253	B254	B255	B256	B257	B258	B259	B260	B261	B262	B263	B264	B265	B266	B267	B268	B269	B270	B271	B272	B273	B274	B275	B276	B277	B278	B279	B280	B281	B282	B283	B284	B285	B286	B287	B288	B289	B290	B291	B292	B293	B294	B295	B296	B297	B298	B299	B300	B301	B302	B303	B304	B305	B306	B307	B308	B309	B310	B311	B312	B313	B314	B315	B316	B317	B318	B319	B320	B321	B322	B323	B324	B325	B326	B327	B328	B329	B330	B331	B332	B333	B334	B335	B336	B337	B338	B339	B340	binSize
Brca2-NM_001081001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	1.629	53.756	29.321	87.964	4.887	22.806	24.435	17.919	13.032	16.29	13.032	8.145	0	11.403	3.258	0	14.661	3.258	6.516	0	0	0	0	0	0	0	0	0	0	6.516	1.629	14.661	13.032	4.887	3.258	4.887	3.258	6.516	17.919	0	1.629	13.032	1.629	0	0	8.145	4.887	1.629	4.887	0	1.629	1.629	1.629	0	1.629	0	8.145	1.629	1.629	6.516	3.258	0	6.516	9.774	11.403	1.629	3.258	3.258	1.629	1.629	1.629	8.145	1.629	1.629	1.629	6.516	1.629	8.145	3.258	1.629	1.629	16.29	1.629	9.774	3.258	8.145	9.774	1.629	11.403	1.629	6.516	6.516	4.887	1.629	0	11.403	0	0	1.629	1.629	0	4.887	1.629	1.629	0	6.516	4.887	4.887	3.258	0	3.258	0	0	3.258	0	1.629	3.258	1.629	1.629	3.258	0	4.887	3.258	1.629	3.258	1.629	11.403	3.258	4.887	0	0	1.629	6.516	1.629	3.258	0	4.887	1.629	3.258	0	8.145	3.258	1.629	0	3.258	11.403	4.887	3.258	0	1.629	1.629	1.629	0	1.629	1.629	4.887	0	1.629	3.258	0	6.516	1.629	1.629	0	1.629	0	0	8.145	1.629	0	1.629	3.258	3.258	3.258	1.629	6.516	3.258	4.887	4.887	8.145	0	0	0	1.629	3.258	1.629	6.516	3.258	0	0	3.258	3.258	1.629	0	0	1.629	3.258	8.145	13.032	3.258	0	0	0	0	1.629	0	0	1.629	0	0	1.629	0	1.629	1.629	0	0	1.629	3.258	0	6.516	1.629	0	0	3.258	1.629	0	3.258	1.629	0	0	0	0	0	3.258	0	0	0	0	0	1.629	1.629	0	0	0	0	4.887	1.629	1.629	0	1.629	0	1.629	1.629	4.887	1.629	1.629	0	0	0	0	1.629	1.629	4.887	4.887	0	0	11.403	3.258	0	0	0	0	0	3.258	0	1.629	0	3.258	3.258	0	4.887	50:60,237.63:200,50:80
Brd1-NM_001033274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	11.403	1.629	1.629	34.208	9.774	50.498	66.788	61.901	30.95	37.466	27.693	22.806	26.064	40.724	50.498	21.177	9.774	24.435	16.29	14.661	34.208	74.933	37.466	57.014	0	0	24.394	24.312	60.435	6.516	19.548	43.982	21.177	6.516	3.258	0	58.643	35.837	57.014	37.466	21.177	29.321	43.982	6.516	29.321	9.774	52.127	48.869	28.222	47.118	111.992	16.29	11.403	57.014	13.032	27.041	70.697	52.127	32.579	26.878	46.426	22.806	140.092	70.046	130.318	16.29	8.104	32.62	6.516	55.385	13.032	63.53	53.756	28.426	15.557	81.449	16.29	52.127	19.548	22.806	37.466	32.579	242.717	35.837	13.032	24.435	63.53	14.661	16.29	48.869	9.774	27.693	22.806	19.548	50.294	50.702	30.95	83.078	22.806	9.774	0	6.516	29.322	9.774	3.258	47.24	30.95	63.53	6.516	68.417	285.07	76.562	26.064	17.919	19.548	255.749	58.643	50.742	37.222	63.53	34.208	43.982	89.593	65.159	29.321	9.774	32.579	74.933	17.919	37.874	32.172	4.887	19.548	8.145	84.706	74.933	11.403	11.403	17.919	8.145	4.887	9.774	3.258	37.466	16.29	91.222	29.321	21.177	35.837	22.806	66.788	27.692	3.258	29.321	39.095	21.177	9.774	27.692	19.548	17.919	35.837	81.449	30.95	39.095	55.385	21.177	16.29	39.095	60.272	85.114	56.607	39.095	32.579	13.032	42.15	11.606	26.064	58.643	50.498	61.901	53.756	15.231	45.041	66.788	27.693	13.113	65.077	21.177	61.901	45.611	37.466	27.692	47.24	24.435	45.611	26.064	27.692	47.24	29.321	27.692	1.629	1.629	3.258	1.629	14.661	45.611	13.032	4.887	11.403	1.629	61.901	11.403	13.032	43.982	1.629	4.887	1.629	0	0	0	0	0	6.516	3.258	6.516	8.145	1.629	8.145	29.321	17.919	9.774	42.353	13.032	1.629	6.516	8.145	4.887	4.887	13.032	3.258	0	0	0	0	1.629	3.258	6.516	68.417	21.177	1.629	1.629	0	1.629	1.629	4.887	3.258	16.29	22.806	6.516	4.887	34.208	13.032	16.29	73.304	13.032	0	8.145	6.516	8.145	0	1.629	3.258	8.145	4.887	13.032	8.145	1.629	1.629	6.516	8.145	50:60,235.925:200,50:80
C230035I16Rik-NR_015492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1498.659	3989.352	1943.364	8.145	19.548	4.887	0	0	1.629	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	3.258	0	3.258	4.887	0	0	0	0	0	0	0	0	1.629	0	0	0	0	1.629	3.258	6.516	0	1.629	0	0	4.887	0	1.629	0	0	0	0	0	1.629	4.887	1.629	0	0	0	0	0	0	0	3.258	3.258	0	0	0	1.629	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.936	625.02	43.542	322.324	74.411	13.032	245.079	243.613	96.109	1.629	3.258	3.258	0	0	0	0	0	1.629	0	0	1.629	0.717	2.541	4.887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	1.629	0	0	1.629	0	0	1.629	0	0	0	3.258	0	3.258	3.258	99.367	726.522	11.403	4.887	0	0	9.774	9.774	1.629	3.258	0	0	0	1.629	0	1.629	0	1.629	0	1.629	0	1.629	0	0	0	0	0	0	1.629	4.887	368.148	241.088	402.357	96.109	96.109	57.014	26.064	24.435	0	0	0	1.629	1.629	0	0	0	3.258	4.887	0	0	1.629	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	50:60,15.21:200,50:80
Cacfd1-NM_001243239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	9.774	47.24	24.435	16.29	0	6.516	1.629	1.629	1.629	0	1.629	1.629	5.376	2.769	0	0	0	0	1.629	1.629	0	0	1.629	4.887	1.629	0	1.629	0	6.874	1.271	0	9.774	4.887	1.629	1.629	0	0	3.258	4.887	0	3.258	3.258	1.629	3.258	9.774	0	0	0	0	1.629	3.258	1.629	0	0	0	4.757	5.017	0	0	1.629	1.629	0	1.629	1.629	0	0	0	0	0	3.258	0	3.258	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	6.516	0	0	0	0	0	0	0	1.629	0	0	1.629	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	1.629	0	0	0	0	0	1.043	7.102	0	0	0	1.629	3.258	1.629	0	0	0	0	0	4.887	4.3	3.844	3.258	4.887	3.258	0	0	0	0	0	0	0	1.629	0	0	4.887	1.629	0	0	0	1.629	3.258	4.887	4.887	0	0	0	0	0	0	0	0	0	0	0	4.887	4.887	0	0	0	0	0	0	0	1.629	4.887	0	0	0	0	0	0	0	0	4.887	0	0	0	0	1.629	0	0	0	3.258	0	3.258	0	1.629	0	1.629	0	3.258	0	0	0	3.258	0	0	0	0	0	0	0	3.258	0	0	4.887	0	1.629	8.145	8.145	3.258	1.629	4.887	39.095	0	4.887	0	1.629	0	0	0	0	3.258	0	4.887	8.145	11.403	14.661	0	1.629	0	0	1.629	3.258	0	0	3.258	3.258	4.887	0	0	0	0	0	1.629	1.629	0	0	1.629	1.629	0	3.258	4.887	1.629	3.258	6.516	0	1.629	0	17.919	1.629	1.629	1.629	0	50:60,34.62:200,50:80
Cacna1c-NM_001159535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	1.629	0	0	0	3.258	0	0	1.629	4.887	0	4.887	1.629	1.629	1.629	3.258	1.629	0	0	3.258	0	1.629	1.629	0	0	1.629	3.258	0	0	0	1.629	0	1.629	1.629	0	0	0	3.258	0	1.629	0	0	0	1.629	0	3.258	3.258	0	0	0	1.629	0	1.629	1.629	0	0	0	0	0	0	0	0	1.629	0	0	1.629	0	0	1.629	1.629	0	0	1.629	1.629	1.629	1.629	1.629	0	1.629	0	1.629	0	1.629	1.629	1.629	1.629	0	1.629	0	0	3.258	0	0	1.629	0	1.629	0	0	3.258	1.629	1.629	0	0	6.516	0	0	0	3.258	3.258	1.629	4.887	0	3.258	1.629	0	0	0	0	0	1.629	1.629	0	1.629	0	0	1.629	1.629	0	0	0	0	1.629	3.258	17.919	1.629	3.258	0	0	1.629	0	0	1.629	0	3.258	0	0	1.629	3.258	0	0	0	0	0	6.516	1.629	0	1.629	0	0	0	1.629	1.629	0	0	0	0	0	0	0	0	1.629	3.258	0	0	1.629	0	0	1.629	1.629	1.629	3.258	1.629	0	0	1.629	0	1.629	1.629	1.629	3.258	0	0	0	0	0	0	0	0	0	1.629	1.629	8.145	1.629	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50:60,2606.28:200,50:80
Cacnb4-NM_001285427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	3.258	0	1.629	0	0	0	1.629	1.629	0	0	0	1.629	0	0	0	1.629	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	1.629	0	0	0	0	0	0	0	0	1.629	0	0	0	1.629	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	3.258	0	0	0	0	0	0	0	0	0	0	0	1.629	0	13.032	0	0	21.177	6.516	1.629	0	0	3.258	3.258	50:60,651.46:200,50:80
Calca-NM_001289444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.258	24.435	1.629	0	0	0	0	0	3.258	0	4.887	0	1.629	1.629	0	0	0	0	1.629	0	0	3.258	0	0	0	0	0	0	0	0	0	0	1.629	0	1.629	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	1.629	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	1.629	1.629	0	0	0	0	0	0	6.516	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.258	3.258	0	0	0	1.629	0	0	0	0	0	0	0	0	1.629	1.629	0	3.258	0	1.629	0	0	4.887	3.258	0	0	0	3.258	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50:60,24.4:200,50:80
Capn5-NM_007602	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	1.629	0	0	1.629	0	0	1.629	0	0	0	0	0	0	0	0	6.516	3.258	3.258	0	1.629	3.258	0	0	1.629	0	0	0	1.629	0	1.629	0	0	1.629	0	1.629	0	0	0	1.629	0	6.516	0	3.258	0	0	0	0	0	1.629	0	1.629	4.887	1.629	1.629	0	0	1.629	0	1.629	0	0	3.258	0	0	0	0	1.629	1.629	0	3.258	3.258	1.629	0	1.629	0	0	1.629	3.258	0	0	0	0	1.629	0	4.887	0	0	4.887	3.258	1.629	0	0	1.629	3.258	1.629	0	0	0	1.629	0	0	0	1.629	0	3.258	0	1.629	0	1.629	0	1.629	1.629	0	0	0	1.629	1.629	0	1.629	0	0	0	0	0	0	3.258	0	0	4.887	0	0	1.629	1.629	3.258	1.629	0	1.629	0	0	3.258	1.629	0	1.629	1.629	0	0	0	0	0	0	0	4.887	0	1.629	0	1.629	0	0	0	0	0	0	3.258	0	0	0	0	1.629	0	0	0	0	0	0	1.629	0	0	0	1.629	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	1.629	1.629	0	6.516	1.629	0	0	0	0	1.629	4.887	0	0	1.629	0	0	1.629	3.258	4.887	1.629	0	8.145	0	0	0	1.629	1.629	3.258	9.774	8.145	1.629	29.321	27.693	21.177	0	0	0	1.629	6.516	0	3.258	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.258	0	0	0	0	0	0	0	0	0	0	0	0	11.403	0	0	0	0	0	0	0	0	1.629	1.629	0	0	0	4.887	0	0	0	50:60,283.58:200,50:80
Caprin1-NM_016739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	1.629	0	0	0	3.258	34.208	1.629	3.258	130.318	21.177	52.127	28.865	117.742	72.196	30.429	99.367	105.883	135.205	24.435	3.258	210.007	29.452	50.498	26.064	8.145	118.915	21.177	17.919	184.074	22.806	4.887	24.435	9.774	268.65	92.982	45.611	11.403	66.788	27.106	34.795	29.321	32.188	89.984	11.403	138.463	61.901	4.887	78.191	35.837	39.095	164.526	90.506	75.649	48.869	13.032	0	9.774	29.321	30.95	29.321	53.756	48.869	22.806	65.159	53.43	36.163	13.032	26.064	147.78	20.004	21.177	8.145	26.064	35.837	8.145	74.933	23.718	25.151	1.629	22.806	1.629	97.738	60.272	87.964	27.692	65.159	35.837	39.095	43.982	45.611	79.82	65.159	0	3.258	42.353	35.837	61.901	22.806	11.403	3.258	52.127	43.982	19.548	4.887	78.191	50.498	14.661	8.145	127.06	105.883	79.82	37.466	55.385	39.095	14.661	73.304	32.579	9.774	159.639	117.286	236.201	17.919	29.321	60.272	48.869	16.29	40.724	24.435	55.385	37.466	29.256	8.21	104.254	118.915	24.435	22.806	43.982	154.752	110.77	19.548	57.014	51.736	46.002	13.032	84.706	29.321	30.95	17.919	32.579	42.353	92.851	17.919	62.031	27.562	9.774	110.77	19.548	74.933	53.756	74.933	58.643	42.353	17.919	40.724	61.901	20.655	47.761	52.127	55.385	42.353	91.222	21.177	9.187	82.035	8.145	32.579	24.435	19.548	66.006	92.004	39.095	29.322	13.032	48.869	26.064	16.29	60.272	115.657	8.145	0	1.629	9.774	3.258	56.558	66.918	112.725	11.403	6.516	6.516	48.869	13.032	42.353	19.548	192.284	68.352	0	8.145	14.661	1.629	8.145	13.032	19.548	21.177	4.887	76.562	43.982	1.629	8.145	19.548	40.724	17.919	8.145	22.806	169.413	79.82	89.593	198.735	175.929	57.014	164.526	40.724	105.883	16.29	39.095	107.512	219.911	14.661	19.548	236.201	61.901	465.886	158.01	105.883	400.727	301.36	53.756	43.982	48.869	151.494	14.661	16.29	3.258	11.403	73.304	4.887	0	3.258	11.403	0	17.919	0	0	0	9.774	24.435	4.887	1.629	3.258	0	1.629	1.629	3.258	3.258	13.032	6.516	8.145	1.629	1.629	3.258	30.95	0	0	0	0	0	50:60,173.48:200,50:80
Carmil3-NR_155104	0	0	0	0	1.629	0	1.629	0	0	0	1.629	0	0	0	1.629	1.629	0	0	0	0	6.516	3.258	0	0	0	0	0	0	1.629	6.516	0	1.629	0	3.258	0	1.629	1.629	0	0	1.629	0	3.258	0	0	1.629	0	3.258	3.258	1.629	0	0	1.629	1.629	0	1.629	8.145	0	0	0	0	0	3.258	0	0	0	0	0	0	8.145	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	3.258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.258	1.629	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.258	0	0	0	0	0	0	1.629	1.629	0	0	0	0	0	0	0	1.629	0	4.887	1.629	0	0	0	0	0	3.258	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50:60,86.015:200,50:80
Cav1-NM_007616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	6.516	0	0	1.629	1.629	1.629	1.629	1.629	3.258	6.516	1.629	0	1.629	0	6.516	1.629	1.629	0	1.629	0	1.629	0	0	0	0	0	1.629	0	4.887	0	0	1.629	0	0	1.629	1.629	1.629	0	0	0	1.629	1.629	0	1.629	1.629	1.629	0	0	0	0	0	0	0	1.629	0	3.258	0	0	1.629	0	1.629	0	0	0	3.258	0	0	0	0	0	0	0	0	0	0	1.629	0	1.629	0	0	0	3.258	0	0	1.629	1.629	3.258	1.629	1.629	0	1.629	0	0	0	0	0	0	0	1.629	0	0	3.258	6.516	3.258	0	0	0	0	4.887	1.629	1.629	1.629	0	0	0	0	0	0	0	0	0	0	1.629	1.629	0	0	6.516	0	0	0	3.258	1.629	0	0	0	0	0	0	1.629	0	0	0	3.258	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.887	1.629	1.629	0	0	0	0	0	0	3.258	1.629	0	0	0	0	0	0	0	0	0	6.516	1.629	0	1.629	0	0	1.629	3.258	1.629	0	1.629	0	1.629	1.629	1.629	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.258	0	0	0	0	0	0	0	0	0	0	3.258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	50:60,174.97:200,50:80
Cbs-NM_001271353	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.548	3.258	1.629	1.629	1.629	1.629	0	1.629	0	0	0	0	1.629	0	0	0	1.629	0	1.629	0	0	0	0	0	0	0	1.629	0	0	0	0	1.629	3.258	0	0	0	3.258	0	0	0	0	0	0	0	1.629	0	0	0	0	0	3.258	0	1.629	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	1.629	0	0	3.258	0	0	0	0	1.629	0	0	0	0	0	0	1.629	0	0	0	0	1.629	0	0	0	1.629	0	0	1.629	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	4.887	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	1.629	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50:60,122.915:200,50:80
Cbx4-NM_007625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	8.145	32.579	8.145	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	1.629	3.258	0	0	1.629	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	3.258	0	1.23	0.399	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	1.629	0	0	0	0	0	0	1.629	3.258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.258	0	1.629	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	1.629	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.415	4.472	0	1.629	0	0	0	0	0	1.629	0	1.629	0	0	0	1.629	0	0	0	0	0	0	1.629	0	0	0	1.629	0	3.258	1.629	4.887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	1.629	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	1.629	0	0	0	0	0	1.629	1.629	0	0	0	0	0	0	0	0	1.629	1.629	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50:60,43.335:200,50:80
Ccdc172-NM_001374039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.145	3.258	0	3.258	3.258	1.629	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50:60,205.6:200,50:80
